"max_temp","min_temp","air_frost_days","rain_mm","sun","station","lat","long","month_year"
15.5,9.7,0,92.2,121.9,"tiree",56.5,-6.88,"2003-09-01"
11.9,7,0,58,116.8,"tiree",56.5,-6.88,"2003-10-01"
10.9,6.7,0,183.6,54.1,"tiree",56.5,-6.88,"2003-11-01"
8.8,4.3,2,123.6,25.4,"tiree",56.5,-6.88,"2003-12-01"
8.5,4.3,1,140.6,34.9,"tiree",56.5,-6.88,"2004-01-01"
8.1,3.1,4,54,NA,"tiree",56.5,-6.88,"2004-02-01"
9.4,4.6,0,86.2,150.3,"tiree",56.5,-6.88,"2004-03-01"
11,6.6,0,79.6,161,"tiree",56.5,-6.88,"2004-04-01"
13.1,7.7,0,34.6,227.2,"tiree",56.5,-6.88,"2004-05-01"
14.9,10.2,0,68.2,140.5,"tiree",56.5,-6.88,"2004-06-01"
16.1,10.8,0,75.2,190.8,"tiree",56.5,-6.88,"2004-07-01"
18.1,12.5,0,122.2,163.9,"tiree",56.5,-6.88,"2004-08-01"
15.4,10.9,0,192.8,108.7,"tiree",56.5,-6.88,"2004-09-01"
12.6,5.7,0,143.3,77.3,"tiree",56.5,-6.88,"2004-10-01"
10.6,7.2,0,93.6,24.2,"tiree",56.5,-6.88,"2004-11-01"
9.7,5.1,1,145.8,31.4,"tiree",56.5,-6.88,"2004-12-01"
9.2,4.7,2,148.3,29.6,"tiree",56.5,-6.88,"2005-01-01"
7.7,3,5,71,78.3,"tiree",56.5,-6.88,"2005-02-01"
10,5.3,0,83.6,111.1,"tiree",56.5,-6.88,"2005-03-01"
11.2,5.6,1,109.2,167.7,"tiree",56.5,-6.88,"2005-04-01"
12.3,6.8,0,86,220.4,"tiree",56.5,-6.88,"2005-05-01"
15.3,10.6,0,85.8,147.1,"tiree",56.5,-6.88,"2005-06-01"
16.2,11.3,0,39.2,186.2,"tiree",56.5,-6.88,"2005-07-01"
16.4,11.8,0,119,153.4,"tiree",56.5,-6.88,"2005-08-01"
15.8,11.1,0,140,107.8,"tiree",56.5,-6.88,"2005-09-01"
13.7,9.7,0,126,46.5,"tiree",56.5,-6.88,"2005-10-01"
10.3,5.6,0,109.8,52.3,"tiree",56.5,-6.88,"2005-11-01"
9.1,4.8,2,111.4,31.5,"tiree",56.5,-6.88,"2005-12-01"
8.5,4.8,0,76.6,38.1,"tiree",56.5,-6.88,"2006-01-01"
8.3,3.5,4,59,88.5,"tiree",56.5,-6.88,"2006-02-01"
7.9,2.6,8,114.4,99.6,"tiree",56.5,-6.88,"2006-03-01"
10,4.9,1,81.2,175.7,"tiree",56.5,-6.88,"2006-04-01"
12.8,7.2,0,98.8,238.2,"tiree",56.5,-6.88,"2006-05-01"
15.2,10.1,0,69,190.5,"tiree",56.5,-6.88,"2006-06-01"
17.7,12.6,0,82.2,167.8,"tiree",56.5,-6.88,"2006-07-01"
16.4,11.7,0,65.6,101.6,"tiree",56.5,-6.88,"2006-08-01"
16.4,12.1,0,123.2,113.7,"tiree",56.5,-6.88,"2006-09-01"
14.1,10.1,0,184.6,78.4,"tiree",56.5,-6.88,"2006-10-01"
10.7,6.3,0,136.4,32.8,"tiree",56.5,-6.88,"2006-11-01"
9.5,5.7,0,178,20.4,"tiree",56.5,-6.88,"2006-12-01"
9.4,4.8,1,144.3,NA,"tiree",56.5,-6.88,"2007-01-01"
8.4,4.6,2,106,68,"tiree",56.5,-6.88,"2007-02-01"
9.3,4.3,1,76.6,149.7,"tiree",56.5,-6.88,"2007-03-01"
12.3,6.8,0,46.8,178.6,"tiree",56.5,-6.88,"2007-04-01"
12.8,7.2,0,69.8,244.9,"tiree",56.5,-6.88,"2007-05-01"
16.1,10.3,0,63.6,239.7,"tiree",56.5,-6.88,"2007-06-01"
16.2,11,0,57.4,156.3,"tiree",56.5,-6.88,"2007-07-01"
15.7,11,0,114,125.1,"tiree",56.5,-6.88,"2007-08-01"
14.7,9.8,0,66.4,101.9,"tiree",56.5,-6.88,"2007-09-01"
13.8,9.9,0,117.6,86.2,"tiree",56.5,-6.88,"2007-10-01"
10.9,6.9,0,98,28.6,"tiree",56.5,-6.88,"2007-11-01"
9.4,5.1,0,100.4,30.2,"tiree",56.5,-6.88,"2007-12-01"
8.5,3.4,3,161.7,29.8,"tiree",56.5,-6.88,"2008-01-01"
9,4.4,0,109.9,82.1,"tiree",56.5,-6.88,"2008-02-01"
8.5,3.6,1,126.2,138.5,"tiree",56.5,-6.88,"2008-03-01"
10.4,4.8,0,64.4,234.1,"tiree",56.5,-6.88,"2008-04-01"
15.3,8.9,0,33.8,265.7,"tiree",56.5,-6.88,"2008-05-01"
14.8,9.2,0,109.4,194.9,"tiree",56.5,-6.88,"2008-06-01"
17,11.4,0,82.8,157.9,"tiree",56.5,-6.88,"2008-07-01"
16.6,12.1,0,107.6,115.6,"tiree",56.5,-6.88,"2008-08-01"
15.1,10.2,0,79.4,124.4,"tiree",56.5,-6.88,"2008-09-01"
12,6.7,1,179.6,94.5,"tiree",56.5,-6.88,"2008-10-01"
9.7,5.7,2,117.2,29.1,"tiree",56.5,-6.88,"2008-11-01"
8,3.1,4,123.6,37,"tiree",56.5,-6.88,"2008-12-01"
7.9,3.4,3,151.8,41.9,"tiree",56.5,-6.88,"2009-01-01"
7.8,3.9,4,47.6,56.3,"tiree",56.5,-6.88,"2009-02-01"
9.3,4.3,1,88.3,124,"tiree",56.5,-6.88,"2009-03-01"
11.7,6.6,0,111.4,181.6,"tiree",56.5,-6.88,"2009-04-01"
13.3,7.3,0,94,212.3,"tiree",56.5,-6.88,"2009-05-01"
16.2,9.9,0,46.8,283.8,"tiree",56.5,-6.88,"2009-06-01"
16.8,11.6,0,101.2,222.6,"tiree",56.5,-6.88,"2009-07-01"
16.2,11.9,0,206.4,134.6,"tiree",56.5,-6.88,"2009-08-01"
15.1,10.9,0,72.4,92.2,"tiree",56.5,-6.88,"2009-09-01"
13.3,9.1,0,164.2,80.7,"tiree",56.5,-6.88,"2009-10-01"
10.2,5.9,0,239.8,39.4,"tiree",56.5,-6.88,"2009-11-01"
7.3,2.6,9,97.6,48.5,"tiree",56.5,-6.88,"2009-12-01"
6.3,1.4,11,72.8,54.1,"tiree",56.5,-6.88,"2010-01-01"
6.1,0.9,8,74.2,80.3,"tiree",56.5,-6.88,"2010-02-01"
8.7,3.3,3,53.9,121.1,"tiree",56.5,-6.88,"2010-03-01"
10.6,5.1,1,57,170.7,"tiree",56.5,-6.88,"2010-04-01"
12.3,6.8,0,51.8,218.4,"tiree",56.5,-6.88,"2010-05-01"
16,10.4,0,30.4,193.2,"tiree",56.5,-6.88,"2010-06-01"
16.1,11.4,0,129,137.3,"tiree",56.5,-6.88,"2010-07-01"
16,10.9,0,98.6,170.6,"tiree",56.5,-6.88,"2010-08-01"
15.2,11.3,0,108.2,112.5,"tiree",56.5,-6.88,"2010-09-01"
13.3,7.9,0,123.6,114.7,"tiree",56.5,-6.88,"2010-10-01"
8.4,3.2,2,140.4,64.6,"tiree",56.5,-6.88,"2010-11-01"
5.7,0.3,15,49,75.2,"tiree",56.5,-6.88,"2010-12-01"
7.8,3.2,4,100,65.8,"tiree",56.5,-6.88,"2011-01-01"
8.3,3.8,0,124,70.6,"tiree",56.5,-6.88,"2011-02-01"
9.1,5,0,63.8,103,"tiree",56.5,-6.88,"2011-03-01"
12.7,7.1,0,80.2,184.9,"tiree",56.5,-6.88,"2011-04-01"
13.1,7.9,0,158.2,116.1,"tiree",56.5,-6.88,"2011-05-01"
14.3,8.8,0,84.4,196.9,"tiree",56.5,-6.88,"2011-06-01"
15.8,10.4,0,50.8,215.7,"tiree",56.5,-6.88,"2011-07-01"
15.7,10.4,0,123.2,130.5,"tiree",56.5,-6.88,"2011-08-01"
15.1,10.8,0,165,109.2,"tiree",56.5,-6.88,"2011-09-01"
12.9,9,0,176.4,55.9,"tiree",56.5,-6.88,"2011-10-01"
11.9,8,0,121.6,66.8,"tiree",56.5,-6.88,"2011-11-01"
8.5,3.5,0,262.2,20.9,"tiree",56.5,-6.88,"2011-12-01"
8.2,4.5,0,137.8,33.9,"tiree",56.5,-6.88,"2012-01-01"
8.8,5.5,0,133.2,34.4,"tiree",56.5,-6.88,"2012-02-01"
10.5,6.5,0,43.4,118.1,"tiree",56.5,-6.88,"2012-03-01"
10.2,4.1,1,51.4,237.1,"tiree",56.5,-6.88,"2012-04-01"
13.5,6.9,0,56.6,272.7,"tiree",56.5,-6.88,"2012-05-01"
14.5,8.9,0,82.2,156.4,"tiree",56.5,-6.88,"2012-06-01"
15.5,10.3,0,82.8,158.5,"tiree",56.5,-6.88,"2012-07-01"
17.1,11.7,0,62.8,181.1,"tiree",56.5,-6.88,"2012-08-01"
14.2,9.7,0,98,107.8,"tiree",56.5,-6.88,"2012-09-01"
11.6,5.7,1,102.8,122.1,"tiree",56.5,-6.88,"2012-10-01"
9.4,5.2,0,163,50.8,"tiree",56.5,-6.88,"2012-11-01"
8,3.5,2,177.8,47.5,"tiree",56.5,-6.88,"2012-12-01"
7.5,4.5,0,140.4,30.6,"tiree",56.5,-6.88,"2013-01-01"
6.9,2.9,3,72,81.5,"tiree",56.5,-6.88,"2013-02-01"
7,1.9,5,25,138.6,"tiree",56.5,-6.88,"2013-03-01"
9.5,3.4,4,97.4,237.6,"tiree",56.5,-6.88,"2013-04-01"
11.8,6.3,0,92.4,179.2,"tiree",56.5,-6.88,"2013-05-01"
15.1,9.1,0,58.6,208.5,"tiree",56.5,-6.88,"2013-06-01"
17.7,11.9,0,48,182.3,"tiree",56.5,-6.88,"2013-07-01"
16.5,11.6,0,102.6,126.2,"tiree",56.5,-6.88,"2013-08-01"
15.1,10.4,0,109.7,92.6,"tiree",56.5,-6.88,"2013-09-01"
13.2,8.8,0,118,86.7,"tiree",56.5,-6.88,"2013-10-01"
9.7,4.9,0,126.8,56.1,"tiree",56.5,-6.88,"2013-11-01"
9.5,5.3,0,219.4,21,"tiree",56.5,-6.88,"2013-12-01"
7.9,4.4,0,187.4,37.2,"tiree",56.5,-6.88,"2014-01-01"
7.9,3.8,0,206,60.2,"tiree",56.5,-6.88,"2014-02-01"
9.4,4.9,0,100.6,110.6,"tiree",56.5,-6.88,"2014-03-01"
12.1,6.8,0,48,186.6,"tiree",56.5,-6.88,"2014-04-01"
13.3,8.3,0,110,149.5,"tiree",56.5,-6.88,"2014-05-01"
15.7,11.1,0,47.4,163.7,"tiree",56.5,-6.88,"2014-06-01"
17.7,12.2,0,118.2,205,"tiree",56.5,-6.88,"2014-07-01"
16,11,0,100.6,180.2,"tiree",56.5,-6.88,"2014-08-01"
16.1,10.9,0,27,139.7,"tiree",56.5,-6.88,"2014-09-01"
13.3,8.1,0,250.4,94.6,"tiree",56.5,-6.88,"2014-10-01"
11.4,7.1,0,128.4,47.7,"tiree",56.5,-6.88,"2014-11-01"
8.7,3.8,0,186.8,28,"tiree",56.5,-6.88,"2014-12-01"
7.6,2.6,3,177.6,30.8,"tiree",56.5,-6.88,"2015-01-01"
7.6,2.8,0,96.4,49.8,"tiree",56.5,-6.88,"2015-02-01"
8.8,3.8,0,140.6,115.9,"tiree",56.5,-6.88,"2015-03-01"
10.4,4.5,1,60.6,199.7,"tiree",56.5,-6.88,"2015-04-01"
11.3,6.3,0,123.4,195.8,"tiree",56.5,-6.88,"2015-05-01"
13.2,8.7,0,68.8,139.9,"tiree",56.5,-6.88,"2015-06-01"
15.1,9.9,0,165.8,66.1,"tiree",56.5,-6.88,"2015-07-01"
15.9,10.9,0,74.7,156.9,"tiree",56.5,-6.88,"2015-08-01"
14.7,10.3,0,40.9,127.6,"tiree",56.5,-6.88,"2015-09-01"
13.5,8.6,0,73.8,97.3,"tiree",56.5,-6.88,"2015-10-01"
10.7,6.4,0,189.6,30.6,"tiree",56.5,-6.88,"2015-11-01"
9.8,5.1,0,268.6,14.1,"tiree",56.5,-6.88,"2015-12-01"
8,4,1,186.2,17.8,"tiree",56.5,-6.88,"2016-01-01"
7.4,2.5,2,153.6,87.1,"tiree",56.5,-6.88,"2016-02-01"
8.9,4.4,0,92.4,103.9,"tiree",56.5,-6.88,"2016-03-01"
9.5,4,0,77.4,199,"tiree",56.5,-6.88,"2016-04-01"
14.3,7.6,0,60.2,269,"tiree",56.5,-6.88,"2016-05-01"
16,10.8,0,54.8,196,"tiree",56.5,-6.88,"2016-06-01"
15.7,11,0,144.8,119.5,"tiree",56.5,-6.88,"2016-07-01"
16.7,12.1,0,124.4,145,"tiree",56.5,-6.88,"2016-08-01"
15.8,11.4,0,137.4,75.6,"tiree",56.5,-6.88,"2016-09-01"
13.4,9,0,37.4,98.4,"tiree",56.5,-6.88,"2016-10-01"
9.7,4.6,2,117,50.8,"tiree",56.5,-6.88,"2016-11-01"
10.4,6.1,0,131.4,18,"tiree",56.5,-6.88,"2016-12-01"
8.6,4.9,1,83.4,21.7,"tiree",56.5,-6.88,"2017-01-01"
8.6,4.3,2,122.6,70.5,"tiree",56.5,-6.88,"2017-02-01"
9.9,4.7,0,103.6,163.5,"tiree",56.5,-6.88,"2017-03-01"
10.6,5.7,0,36.2,156.4,"tiree",56.5,-6.88,"2017-04-01"
14.6,8,0,55.8,255.6,"tiree",56.5,-6.88,"2017-05-01"
14.8,10.7,0,79.4,112.1,"tiree",56.5,-6.88,"2017-06-01"
16.4,10.9,0,115.8,208.4,"tiree",56.5,-6.88,"2017-07-01"
16.6,11.7,0,182,152.8,"tiree",56.5,-6.88,"2017-08-01"
15,10.2,0,132.6,124.5,"tiree",56.5,-6.88,"2017-09-01"
13.6,9.3,0,167,51.3,"tiree",56.5,-6.88,"2017-10-01"
9.4,4.7,0,129.4,35.7,"tiree",56.5,-6.88,"2017-11-01"
8.2,3.8,3,128,24.9,"tiree",56.5,-6.88,"2017-12-01"
7.4,2.9,2,181.6,38.2,"tiree",56.5,-6.88,"2018-01-01"
6.8,2.4,3,112,86.5,"tiree",56.5,-6.88,"2018-02-01"
7.3,2,6,68.1,142.5,"tiree",56.5,-6.88,"2018-03-01"
10.7,5,1,71.4,185,"tiree",56.5,-6.88,"2018-04-01"
14.2,8.2,0,57.2,236.2,"tiree",56.5,-6.88,"2018-05-01"
16.3,10.3,0,48.4,203.6,"tiree",56.5,-6.88,"2018-06-01"
17,12,0,73.2,160.2,"tiree",56.5,-6.88,"2018-07-01"
16,11.2,0,104.4,141.4,"tiree",56.5,-6.88,"2018-08-01"
14.2,9.2,0,140,101.3,"tiree",56.5,-6.88,"2018-09-01"
12.2,7.7,0,152.4,76.4,"tiree",56.5,-6.88,"2018-10-01"
10.6,6.6,0,123.8,71.1,"tiree",56.5,-6.88,"2018-11-01"
9.4,5.4,0,108.6,14.7,"tiree",56.5,-6.88,"2018-12-01"
7.8,4.1,3,75.8,29.9,"tiree",56.5,-6.88,"2019-01-01"
9.4,5,1,102.6,54.2,"tiree",56.5,-6.88,"2019-02-01"
9.4,5,0,132.6,103.9,"tiree",56.5,-6.88,"2019-03-01"
11.8,6.2,0,27.8,165.1,"tiree",56.5,-6.88,"2019-04-01"
12.1,6.4,0,91.2,211.7,"tiree",56.5,-6.88,"2019-05-01"
15.1,10,0,59.4,225.3,"tiree",56.5,-6.88,"2019-06-01"
16.9,12.5,0,133.8,151.2,"tiree",56.5,-6.88,"2019-07-01"
17.2,12.2,0,186.4,157.3,"tiree",56.5,-6.88,"2019-08-01"
15.5,10.8,0,86,112.8,"tiree",56.5,-6.88,"2019-09-01"
12.2,7.7,0,133.5,105.1,"tiree",56.5,-6.88,"2019-10-01"
8.8,4.2,3,81.8,61,"tiree",56.5,-6.88,"2019-11-01"
9.2,5,0,196.3,31.6,"tiree",56.5,-6.88,"2019-12-01"
9,5,0,130.8,13.5,"tiree",56.5,-6.88,"2020-01-01"
7.9,2.8,1,188.6,63,"tiree",56.5,-6.88,"2020-02-01"
8.5,3.8,0,129.8,132.8,"tiree",56.5,-6.88,"2020-03-01"
11.5,5.2,0,19,215,"tiree",56.5,-6.88,"2020-04-01"
13.3,7.6,0,57.2,238.4,"tiree",56.5,-6.88,"2020-05-01"
15.7,10.4,0,66.8,181.4,"tiree",56.5,-6.88,"2020-06-01"
15.1,10.5,0,130.4,158.5,"tiree",56.5,-6.88,"2020-07-01"
16.9,11.7,0,78.4,161.6,"tiree",56.5,-6.88,"2020-08-01"
15.2,10.1,0,147.2,122.8,"tiree",56.5,-6.88,"2020-09-01"
12.4,7.8,0,266.8,73.3,"tiree",56.5,-6.88,"2020-10-01"
10.9,7.2,0,151.3,29.3,"tiree",56.5,-6.88,"2020-11-01"
16.7,9.9,0,110.5,NA,"stornoway",58.214,-6.318,"1873-07-01"
15.5,8.9,0,141,NA,"stornoway",58.214,-6.318,"1873-08-01"
12.2,5.9,0,100.7,NA,"stornoway",58.214,-6.318,"1873-09-01"
9,2.4,2,164.1,NA,"stornoway",58.214,-6.318,"1873-10-01"
7.6,2.1,3,91.9,NA,"stornoway",58.214,-6.318,"1873-11-01"
8.7,2.8,5,131.8,NA,"stornoway",58.214,-6.318,"1873-12-01"
6.6,1.1,11,171.6,NA,"stornoway",58.214,-6.318,"1874-01-01"
7.1,2,5,45.2,NA,"stornoway",58.214,-6.318,"1874-02-01"
8.2,3.1,5,130.3,NA,"stornoway",58.214,-6.318,"1874-03-01"
11,3.8,1,81.9,NA,"stornoway",58.214,-6.318,"1874-04-01"
11.9,4.5,0,69.8,NA,"stornoway",58.214,-6.318,"1874-05-01"
15,7.6,0,78.6,NA,"stornoway",58.214,-6.318,"1874-06-01"
17.6,10.3,0,78.5,NA,"stornoway",58.214,-6.318,"1874-07-01"
15.1,8.7,0,112.1,NA,"stornoway",58.214,-6.318,"1874-08-01"
12.9,6.9,0,132.7,NA,"stornoway",58.214,-6.318,"1874-09-01"
10.1,3.9,0,216.5,NA,"stornoway",58.214,-6.318,"1874-10-01"
7.6,3,3,132,NA,"stornoway",58.214,-6.318,"1874-11-01"
3,-2.2,28,103.7,NA,"stornoway",58.214,-6.318,"1874-12-01"
6.9,2.1,6,186.6,NA,"stornoway",58.214,-6.318,"1875-01-01"
5.1,0.7,7,56.3,NA,"stornoway",58.214,-6.318,"1875-02-01"
7.7,1.8,6,25.8,NA,"stornoway",58.214,-6.318,"1875-03-01"
11.2,2.7,2,74.7,NA,"stornoway",58.214,-6.318,"1875-04-01"
13.2,6.6,0,90.3,NA,"stornoway",58.214,-6.318,"1875-05-01"
14.8,6.4,0,74.2,NA,"stornoway",58.214,-6.318,"1875-06-01"
16.2,8,0,63.7,NA,"stornoway",58.214,-6.318,"1875-07-01"
16.1,9.6,0,96.8,NA,"stornoway",58.214,-6.318,"1875-08-01"
14.5,7.8,0,54.1,NA,"stornoway",58.214,-6.318,"1875-09-01"
10.4,4.9,1,80.7,NA,"stornoway",58.214,-6.318,"1875-10-01"
6.5,1.4,12,113.8,NA,"stornoway",58.214,-6.318,"1875-11-01"
7,1.9,8,121.7,NA,"stornoway",58.214,-6.318,"1875-12-01"
7.3,2,10,142.7,NA,"stornoway",58.214,-6.318,"1876-01-01"
4.5,-0.4,12,135.5,NA,"stornoway",58.214,-6.318,"1876-02-01"
5.6,-0.2,12,145.2,NA,"stornoway",58.214,-6.318,"1876-03-01"
8.5,2.7,7,99,NA,"stornoway",58.214,-6.318,"1876-04-01"
12.9,4.9,1,54.5,NA,"stornoway",58.214,-6.318,"1876-05-01"
15.2,8.4,0,108.3,NA,"stornoway",58.214,-6.318,"1876-06-01"
16.2,9.8,0,48.8,NA,"stornoway",58.214,-6.318,"1876-07-01"
16.3,9.3,0,58.7,NA,"stornoway",58.214,-6.318,"1876-08-01"
12.5,7,0,73.4,NA,"stornoway",58.214,-6.318,"1876-09-01"
11.3,6.3,0,137,NA,"stornoway",58.214,-6.318,"1876-10-01"
7.9,3.2,6,76.3,NA,"stornoway",58.214,-6.318,"1876-11-01"
6.4,2.5,7,68.3,NA,"stornoway",58.214,-6.318,"1876-12-01"
5.5,0,12,137,NA,"stornoway",58.214,-6.318,"1877-01-01"
5.7,0.6,8,163.5,NA,"stornoway",58.214,-6.318,"1877-02-01"
6.7,0.4,14,86.3,NA,"stornoway",58.214,-6.318,"1877-03-01"
8.4,1.8,6,45,NA,"stornoway",58.214,-6.318,"1877-04-01"
10.7,4,5,89.5,NA,"stornoway",58.214,-6.318,"1877-05-01"
14.8,7.6,0,132.1,NA,"stornoway",58.214,-6.318,"1877-06-01"
15.1,9,0,102.5,NA,"stornoway",58.214,-6.318,"1877-07-01"
14.2,8.6,0,76,NA,"stornoway",58.214,-6.318,"1877-08-01"
12.7,6.2,0,42.3,NA,"stornoway",58.214,-6.318,"1877-09-01"
10.1,4.2,4,201.4,NA,"stornoway",58.214,-6.318,"1877-10-01"
7.4,1.6,6,203.8,NA,"stornoway",58.214,-6.318,"1877-11-01"
6.7,1.4,12,172.7,NA,"stornoway",58.214,-6.318,"1877-12-01"
5.9,0.6,10,131.5,NA,"stornoway",58.214,-6.318,"1878-01-01"
8.3,3.5,2,60,NA,"stornoway",58.214,-6.318,"1878-02-01"
6.5,1.5,11,91.5,NA,"stornoway",58.214,-6.318,"1878-03-01"
10.3,4.3,2,23.7,NA,"stornoway",58.214,-6.318,"1878-04-01"
12.4,5.9,0,57.7,NA,"stornoway",58.214,-6.318,"1878-05-01"
14.6,8.5,0,61.7,NA,"stornoway",58.214,-6.318,"1878-06-01"
16.5,10.9,0,41.3,NA,"stornoway",58.214,-6.318,"1878-07-01"
16.9,10.4,0,37.3,NA,"stornoway",58.214,-6.318,"1878-08-01"
13.9,8.7,0,106.4,NA,"stornoway",58.214,-6.318,"1878-09-01"
11.3,6.7,1,129.2,NA,"stornoway",58.214,-6.318,"1878-10-01"
5.9,1.5,7,96.1,NA,"stornoway",58.214,-6.318,"1878-11-01"
3.1,-1,20,94.5,NA,"stornoway",58.214,-6.318,"1878-12-01"
3.7,0,15,34.7,NA,"stornoway",58.214,-6.318,"1879-01-01"
4.6,0.6,10,35.7,NA,"stornoway",58.214,-6.318,"1879-02-01"
5.5,0.1,13,88.1,NA,"stornoway",58.214,-6.318,"1879-03-01"
7.3,2.2,2,26.9,NA,"stornoway",58.214,-6.318,"1879-04-01"
10,4.2,1,45.5,NA,"stornoway",58.214,-6.318,"1879-05-01"
13.3,8,0,28.5,NA,"stornoway",58.214,-6.318,"1879-06-01"
13.5,9.5,0,67.8,NA,"stornoway",58.214,-6.318,"1879-07-01"
14.4,9.6,0,127.7,NA,"stornoway",58.214,-6.318,"1879-08-01"
12.8,7.5,0,114.8,NA,"stornoway",58.214,-6.318,"1879-09-01"
10.2,4.4,0,69.2,NA,"stornoway",58.214,-6.318,"1879-10-01"
7.4,3.1,3,68.9,NA,"stornoway",58.214,-6.318,"1879-11-01"
6.3,0.8,10,80.3,NA,"stornoway",58.214,-6.318,"1879-12-01"
NA,NA,NA,NA,NA,"stornoway",58.214,-6.318,"1880-01-01"
7.4,3,2,113.2,NA,"stornoway",58.214,-6.318,"1880-02-01"
8.6,2.6,1,23.3,NA,"stornoway",58.214,-6.318,"1880-03-01"
9.3,3.9,0,52.3,NA,"stornoway",58.214,-6.318,"1880-04-01"
11.2,5.7,0,48.6,NA,"stornoway",58.214,-6.318,"1880-05-01"
14.4,8.3,0,43.3,NA,"stornoway",58.214,-6.318,"1880-06-01"
15.7,10.5,0,34.5,NA,"stornoway",58.214,-6.318,"1880-07-01"
18.5,11.9,0,17.9,NA,"stornoway",58.214,-6.318,"1880-08-01"
15.5,10,0,85.2,NA,"stornoway",58.214,-6.318,"1880-09-01"
8.9,2.3,9,124.4,NA,"stornoway",58.214,-6.318,"1880-10-01"
7.3,1.6,12,139.7,NA,"stornoway",58.214,-6.318,"1880-11-01"
5.1,0,16,82.2,NA,"stornoway",58.214,-6.318,"1880-12-01"
3.1,-2.6,22,33.1,NA,"stornoway",58.214,-6.318,"1881-01-01"
4.8,0.2,11,90.1,NA,"stornoway",58.214,-6.318,"1881-02-01"
6.1,-0.1,14,84.7,NA,"stornoway",58.214,-6.318,"1881-03-01"
9.6,2.1,6,27.9,NA,"stornoway",58.214,-6.318,"1881-04-01"
13,5.9,0,70.1,NA,"stornoway",58.214,-6.318,"1881-05-01"
13.2,6.8,0,92.8,NA,"stornoway",58.214,-6.318,"1881-06-01"
14.4,9.3,0,86.7,NA,"stornoway",58.214,-6.318,"1881-07-01"
13.5,7.2,0,81.7,NA,"stornoway",58.214,-6.318,"1881-08-01"
13.5,8.1,0,43.1,NA,"stornoway",58.214,-6.318,"1881-09-01"
10.6,5,1,84.4,NA,"stornoway",58.214,-6.318,"1881-10-01"
10.3,5,1,154.6,NA,"stornoway",58.214,-6.318,"1881-11-01"
6.7,2.1,7,159.2,NA,"stornoway",58.214,-6.318,"1881-12-01"
8.2,3.3,2,122.8,NA,"stornoway",58.214,-6.318,"1882-01-01"
8.4,3.9,1,93.5,NA,"stornoway",58.214,-6.318,"1882-02-01"
8.2,2.9,4,161,NA,"stornoway",58.214,-6.318,"1882-03-01"
8.9,2.1,5,81.9,NA,"stornoway",58.214,-6.318,"1882-04-01"
13,5.5,1,45.4,NA,"stornoway",58.214,-6.318,"1882-05-01"
13.8,7.8,0,87,NA,"stornoway",58.214,-6.318,"1882-06-01"
16.1,10.7,0,84,NA,"stornoway",58.214,-6.318,"1882-07-01"
15.1,10.7,0,73.6,NA,"stornoway",58.214,-6.318,"1882-08-01"
12.7,7.5,0,66,NA,"stornoway",58.214,-6.318,"1882-09-01"
12.1,5.9,0,90,NA,"stornoway",58.214,-6.318,"1882-10-01"
7.4,1.7,4,134.7,NA,"stornoway",58.214,-6.318,"1882-11-01"
4.6,-0.6,16,112,NA,"stornoway",58.214,-6.318,"1882-12-01"
NA,NA,NA,NA,NA,"stornoway",58.214,-6.318,"1883-01-01"
7.3,2,3,105,NA,"stornoway",58.214,-6.318,"1883-02-01"
5.9,0.1,16,81.4,NA,"stornoway",58.214,-6.318,"1883-03-01"
10.4,4.2,0,28.1,NA,"stornoway",58.214,-6.318,"1883-04-01"
10.5,4.3,2,87.4,NA,"stornoway",58.214,-6.318,"1883-05-01"
13.7,7.5,0,31.4,NA,"stornoway",58.214,-6.318,"1883-06-01"
14.9,9,0,70.6,NA,"stornoway",58.214,-6.318,"1883-07-01"
14.4,9.6,0,121.1,NA,"stornoway",58.214,-6.318,"1883-08-01"
13.5,8.4,0,75.1,NA,"stornoway",58.214,-6.318,"1883-09-01"
10.8,4.8,0,169.4,NA,"stornoway",58.214,-6.318,"1883-10-01"
7.9,2.2,2,180.3,NA,"stornoway",58.214,-6.318,"1883-11-01"
7.2,2,4,161.9,NA,"stornoway",58.214,-6.318,"1883-12-01"
6.6,1.6,8,228.8,NA,"stornoway",58.214,-6.318,"1884-01-01"
7.5,1.8,3,114.1,NA,"stornoway",58.214,-6.318,"1884-02-01"
8.1,2.6,3,103.4,NA,"stornoway",58.214,-6.318,"1884-03-01"
10,3.5,0,39.2,NA,"stornoway",58.214,-6.318,"1884-04-01"
11.6,4.6,0,125.9,NA,"stornoway",58.214,-6.318,"1884-05-01"
13.8,7.8,0,46,NA,"stornoway",58.214,-6.318,"1884-06-01"
16.6,9.9,0,78.5,NA,"stornoway",58.214,-6.318,"1884-07-01"
16.5,10.3,0,103.9,NA,"stornoway",58.214,-6.318,"1884-08-01"
14.9,8.4,0,101.2,NA,"stornoway",58.214,-6.318,"1884-09-01"
10.9,5.7,0,149.5,NA,"stornoway",58.214,-6.318,"1884-10-01"
8,2.9,3,183.4,NA,"stornoway",58.214,-6.318,"1884-11-01"
6.7,1.9,2,143.8,NA,"stornoway",58.214,-6.318,"1884-12-01"
5.7,1.5,4,101.5,NA,"stornoway",58.214,-6.318,"1885-01-01"
5.9,0.4,12,144.4,NA,"stornoway",58.214,-6.318,"1885-02-01"
